0.00276757;9;brute_force;140;20:33 31-03-2026
0.00189682;9;brute_force;140;20:34 31-03-2026
0.00226276;9;brute_force;140;20:34 31-03-2026
0.00219145;9;brute_force;140;20:34 31-03-2026
5.3681e-05;14;random;401;23:32 31-03-2026
6.3059e-05;14;random;369;23:32 31-03-2026
7.7075e-05;14;random;324;23:32 31-03-2026
8.3386e-05;14;random;326;23:32 31-03-2026
9.4948e-05;14;random;375;23:32 31-03-2026
0.000104145;14;random;326;23:32 31-03-2026
0.000100719;14;random;385;23:32 31-03-2026
0.00012244;14;random;358;23:32 31-03-2026
0.000133691;14;random;336;23:32 31-03-2026
0.000155492;14;random;410;23:32 31-03-2026
0.0001491;14;random;385;23:33 31-03-2026
0.000161102;14;random;369;23:33 31-03-2026
0.000169167;14;random;371;23:33 31-03-2026
0.000182081;14;random;354;23:33 31-03-2026
0.000168096;14;random;373;23:33 31-03-2026
0.000196729;14;random;340;23:33 31-03-2026
0.00021323;14;random;325;23:33 31-03-2026
0.000217648;14;random;366;23:33 31-03-2026
0.000231204;14;random;369;23:33 31-03-2026
0.000235963;14;random;384;23:33 31-03-2026
0.000251662;14;random;379;23:33 31-03-2026
0.000255619;14;random;336;23:33 31-03-2026
0.000243927;14;random;343;23:33 31-03-2026
0.00027757;14;random;358;23:33 31-03-2026
0.000286788;14;random;328;23:33 31-03-2026
0.000294192;14;random;387;23:33 31-03-2026
0.000305994;14;random;357;23:33 31-03-2026
0.000314329;14;random;338;23:33 31-03-2026
0.000329658;14;random;291;23:33 31-03-2026
0.00031476;14;random;317;23:33 31-03-2026
0.000343724;14;random;340;23:33 31-03-2026
0.000357781;14;random;350;23:33 31-03-2026
0.000292047;14;random;334;23:33 31-03-2026
0.000377879;14;random;351;23:33 31-03-2026
0.000385113;14;random;337;23:33 31-03-2026
0.00039405;14;random;337;23:33 31-03-2026
0.000408396;14;random;304;23:33 31-03-2026
0.000373119;14;random;312;23:33 31-03-2026
0.000334206;14;random;339;23:33 31-03-2026
0.000441117;14;random;284;23:33 31-03-2026
0.000444654;14;random;343;23:33 31-03-2026
0.000442801;14;random;337;23:33 31-03-2026
0.000456396;14;random;347;23:33 31-03-2026
0.00047439;14;random;329;23:33 31-03-2026
0.000486373;14;random;309;23:33 31-03-2026
0.000435287;14;random;354;23:33 31-03-2026
0.000511269;14;random;338;23:33 31-03-2026
0.000518413;14;random;333;23:33 31-03-2026
0.000532449;14;random;343;23:33 31-03-2026
0.000534813;14;random;353;23:33 31-03-2026
0.000545653;14;random;364;23:33 31-03-2026
0.000555191;14;random;334;23:33 31-03-2026
0.000566082;14;random;322;23:33 31-03-2026
0.000735169;14;random;359;23:33 31-03-2026
0.000589816;14;random;307;23:33 31-03-2026
0.000601308;14;random;293;23:33 31-03-2026
0.000618801;14;random;374;23:33 31-03-2026
0.000621185;14;random;347;23:33 31-03-2026
0.000624011;14;random;323;23:33 31-03-2026
0.00063444;14;random;293;23:33 31-03-2026
0.000644008;14;random;364;23:33 31-03-2026
0.000660659;14;random;351;23:33 31-03-2026
0.000665849;14;random;325;23:33 31-03-2026
0.000679204;14;random;321;23:33 31-03-2026
0.00068248;14;random;349;23:33 31-03-2026
0.000673032;14;random;325;23:33 31-03-2026
0.000707837;14;random;353;23:33 31-03-2026
0.000719911;14;random;323;23:33 31-03-2026
0.000717606;14;random;334;23:33 31-03-2026
0.000736862;14;random;340;23:33 31-03-2026
0.000747061;14;random;288;23:33 31-03-2026
0.000760366;14;random;275;23:33 31-03-2026
0.000770586;14;random;292;23:33 31-03-2026
0.000777378;14;random;319;23:33 31-03-2026
0.000783109;14;random;294;23:33 31-03-2026
0.000801083;14;random;297;23:33 31-03-2026
0.000800712;14;random;331;23:33 31-03-2026
0.000820339;14;random;341;23:33 31-03-2026
0.0008266;14;random;306;23:33 31-03-2026
0.00084195;14;random;322;23:33 31-03-2026
0.000846648;14;random;321;23:33 31-03-2026
0.000855173;14;random;345;23:33 31-03-2026
0.000866856;14;random;329;23:33 31-03-2026
0.000877446;14;random;305;23:33 31-03-2026
0.000884419;14;random;300;23:33 31-03-2026
0.000900669;14;random;299;23:33 31-03-2026
0.000806292;14;random;303;23:33 31-03-2026
0.00091681;14;random;327;23:33 31-03-2026
0.000929563;14;random;311;23:33 31-03-2026
0.000933561;14;random;336;23:33 31-03-2026
0.00090136;14;random;285;23:33 31-03-2026
0.000951084;14;random;320;23:33 31-03-2026
0.000971473;14;random;311;23:33 31-03-2026
0.000977964;14;random;303;23:33 31-03-2026
0.000985498;14;random;267;23:33 31-03-2026
0.000999835;14;random;319;23:33 31-03-2026
0.00100642;14;random;318;23:33 31-03-2026
0.00101593;14;random;296;23:33 31-03-2026
0.00102965;14;random;328;23:33 31-03-2026
0.00103661;14;random;298;23:33 31-03-2026
0.00104102;14;random;311;23:33 31-03-2026
395.686;14;brute_force;133;00:07 01-04-2026
395.686;14;brute_force;133;00:07 01-04-2026
5.0104e-05;14;random;341;00:10 01-04-2026
4.6287e-05;14;random;386;00:10 01-04-2026
5.1236e-05;14;random;387;00:10 01-04-2026
5.339e-05;14;random;374;00:10 01-04-2026
5.0014e-05;14;random;353;00:10 01-04-2026
4.1137e-05;14;random;447;00:10 01-04-2026
5.5785e-05;14;random;301;00:10 01-04-2026
5.33e-05;14;random;418;00:10 01-04-2026
5.1386e-05;14;random;421;00:10 01-04-2026
5.4052e-05;14;random;385;00:10 01-04-2026
5.6286e-05;14;random;409;00:10 01-04-2026
5.2498e-05;14;random;432;00:10 01-04-2026
5.887e-05;14;random;404;00:10 01-04-2026
5.877e-05;14;random;429;00:10 01-04-2026
6.2066e-05;14;random;400;00:10 01-04-2026
6.3439e-05;14;random;443;00:10 01-04-2026
6.1656e-05;14;random;364;00:10 01-04-2026
6.3068e-05;14;random;424;00:10 01-04-2026
3.4705e-05;14;random;422;00:10 01-04-2026
6.5653e-05;14;random;377;00:10 01-04-2026
0.000169639;14;random;375;00:10 01-04-2026
6.6084e-05;14;random;370;00:10 01-04-2026
6.4792e-05;14;random;416;00:10 01-04-2026
6.7917e-05;14;random;395;00:10 01-04-2026
7.0242e-05;14;random;381;00:10 01-04-2026
4.1007e-05;14;random;2147483647;00:10 01-04-2026
7.1444e-05;14;random;361;00:10 01-04-2026
6.7036e-05;14;random;376;00:10 01-04-2026
6.8018e-05;14;random;381;00:10 01-04-2026
7.5562e-05;14;random;395;00:10 01-04-2026
7.9419e-05;14;random;373;00:10 01-04-2026
7.6684e-05;14;random;349;00:10 01-04-2026
8.0421e-05;14;random;380;00:10 01-04-2026
8.2595e-05;14;random;337;00:10 01-04-2026
9.1462e-05;14;random;409;00:10 01-04-2026
7.9219e-05;14;random;323;00:10 01-04-2026
8.2906e-05;14;random;412;00:10 01-04-2026
8.8436e-05;14;random;383;00:10 01-04-2026
8.4157e-05;14;random;408;00:10 01-04-2026
8.9197e-05;14;random;397;00:10 01-04-2026
8.534e-05;14;random;353;00:10 01-04-2026
8.5551e-05;14;random;358;00:10 01-04-2026
8.9989e-05;14;random;333;00:10 01-04-2026
9.1211e-05;14;random;325;00:10 01-04-2026
0.000218511;14;random;309;00:10 01-04-2026
9.8605e-05;14;random;343;00:10 01-04-2026
9.0741e-05;14;random;365;00:10 01-04-2026
0.000103223;14;random;381;00:10 01-04-2026
9.571e-05;14;random;355;00:10 01-04-2026
9.9537e-05;14;random;356;00:10 01-04-2026
0.000100719;14;random;362;00:10 01-04-2026
9.5559e-05;14;random;316;00:10 01-04-2026
0.000104726;14;random;406;00:10 01-04-2026
9.9116e-05;14;random;322;00:10 01-04-2026
0.000103664;14;random;334;00:10 01-04-2026
0.00011203;14;random;363;00:10 01-04-2026
0.000105197;14;random;391;00:10 01-04-2026
9.9837e-05;14;random;382;00:10 01-04-2026
0.000104757;14;random;348;00:10 01-04-2026
0.000108093;14;random;331;00:10 01-04-2026
0.000107883;14;random;347;00:10 01-04-2026
6.8689e-05;14;random;419;00:10 01-04-2026
0.000110717;14;random;281;00:10 01-04-2026
8.0141e-05;14;random;409;00:10 01-04-2026
0.000116579;14;random;353;00:10 01-04-2026
0.000116238;14;random;375;00:10 01-04-2026
0.000109596;14;random;401;00:10 01-04-2026
0.00011761;14;random;355;00:10 01-04-2026
0.000119955;14;random;377;00:10 01-04-2026
0.000104165;14;random;323;00:10 01-04-2026
0.000117531;14;random;365;00:10 01-04-2026
0.000117119;14;random;370;00:10 01-04-2026
0.000104014;14;random;323;00:10 01-04-2026
0.000119754;14;random;401;00:10 01-04-2026
0.00012238;14;random;357;00:10 01-04-2026
0.000131577;14;random;374;00:10 01-04-2026
0.00012819;14;random;328;00:10 01-04-2026
0.00012823;14;random;336;00:10 01-04-2026
0.000124674;14;random;321;00:10 01-04-2026
0.000121037;14;random;393;00:10 01-04-2026
0.000127549;14;random;381;00:10 01-04-2026
0.000131386;14;random;323;00:10 01-04-2026
0.000134543;14;random;377;00:10 01-04-2026
0.000118041;14;random;324;00:10 01-04-2026
0.000131997;14;random;385;00:10 01-04-2026
0.000130975;14;random;390;00:10 01-04-2026
0.000134903;14;random;329;00:10 01-04-2026
0.000133259;14;random;319;00:10 01-04-2026
0.000142046;14;random;340;00:10 01-04-2026
0.000137809;14;random;305;00:10 01-04-2026
0.00013853;14;random;400;00:10 01-04-2026
0.000142387;14;random;290;00:10 01-04-2026
0.000148549;14;random;296;00:10 01-04-2026
0.000134073;14;random;380;00:10 01-04-2026
0.000139972;14;random;387;00:10 01-04-2026
0.000139542;14;random;391;00:10 01-04-2026
0.000138269;14;random;385;00:10 01-04-2026
0.000144961;14;random;338;00:10 01-04-2026
0.000145984;14;random;390;00:10 01-04-2026
0.000145202;14;random;303;00:10 01-04-2026
0.000145954;14;random;377;00:10 01-04-2026
0.000160831;14;random;362;00:10 01-04-2026
0.000162465;14;random;309;00:10 01-04-2026
0.000156643;14;random;303;00:10 01-04-2026
0.000185067;14;random;400;00:10 01-04-2026
0.000198863;14;random;328;00:10 01-04-2026
0.000214171;14;random;343;00:10 01-04-2026
0.00021852;14;random;337;00:10 01-04-2026
0.0002292;14;random;386;00:10 01-04-2026
0.000241643;14;random;391;00:10 01-04-2026
0.000250139;14;random;364;00:10 01-04-2026
0.000256261;14;random;351;00:10 01-04-2026
0.00026691;14;random;330;00:10 01-04-2026
0.000277541;14;random;327;00:10 01-04-2026
0.000285405;14;random;344;00:10 01-04-2026
0.000288611;14;random;354;00:10 01-04-2026
0.000307527;14;random;348;00:10 01-04-2026
0.000319129;14;random;354;00:10 01-04-2026
0.00032561;14;random;364;00:10 01-04-2026
0.000337594;14;random;296;00:10 01-04-2026
0.000351519;14;random;367;00:10 01-04-2026
0.00036246;14;random;348;00:10 01-04-2026
0.000368411;14;random;293;00:10 01-04-2026
0.00037813;14;random;325;00:10 01-04-2026
0.000392255;14;random;343;00:10 01-04-2026
0.000395592;14;random;340;00:10 01-04-2026
0.000405982;14;random;340;00:10 01-04-2026
0.000417843;14;random;280;00:10 01-04-2026
0.000425268;14;random;337;00:10 01-04-2026
0.000431058;14;random;326;00:10 01-04-2026
0.000450826;14;random;319;00:10 01-04-2026
0.000460864;14;random;320;00:10 01-04-2026
0.000465784;14;random;350;00:10 01-04-2026
0.000485581;14;random;324;00:10 01-04-2026
0.000478357;14;random;345;00:10 01-04-2026
0.000514054;14;random;341;00:10 01-04-2026
0.000504366;14;random;338;00:10 01-04-2026
0.000510558;14;random;368;00:10 01-04-2026
0.000534182;14;random;333;00:10 01-04-2026
0.000523361;14;random;339;00:10 01-04-2026
0.000549992;14;random;356;00:10 01-04-2026
0.000556013;14;random;327;00:10 01-04-2026
0.000557867;14;random;335;00:10 01-04-2026
0.000518142;14;random;309;00:10 01-04-2026
0.000589777;14;random;332;00:10 01-04-2026
0.000592942;14;random;341;00:10 01-04-2026
0.000615364;14;random;312;00:10 01-04-2026
0.000620373;14;random;352;00:10 01-04-2026
0.000632185;14;random;347;00:10 01-04-2026
0.000642796;14;random;324;00:10 01-04-2026
0.000650641;14;random;365;00:10 01-04-2026
0.000619122;14;random;339;00:10 01-04-2026
0.000667863;14;random;337;00:10 01-04-2026
0.000722505;14;random;332;00:10 01-04-2026
0.000685766;14;random;334;00:10 01-04-2026
0.000695855;14;random;337;00:10 01-04-2026
0.000705052;14;random;276;00:10 01-04-2026
0.000716303;14;random;341;00:10 01-04-2026
0.000730911;14;random;326;00:10 01-04-2026
0.000738054;14;random;348;00:10 01-04-2026
0.000751971;14;random;310;00:10 01-04-2026
0.000754284;14;random;310;00:10 01-04-2026
0.000775816;14;random;332;00:10 01-04-2026
0.00060222;14;random;326;00:10 01-04-2026
0.000797015;14;random;298;00:10 01-04-2026
0.000784762;14;random;316;00:10 01-04-2026
0.000810911;14;random;353;00:10 01-04-2026
0.000815078;14;random;322;00:10 01-04-2026
0.00082678;14;random;333;00:10 01-04-2026
0.000833033;14;random;256;00:10 01-04-2026
0.000848722;14;random;325;00:10 01-04-2026
0.000855845;14;random;299;00:10 01-04-2026
0.000865764;14;random;282;00:10 01-04-2026
0.000942948;14;random;345;00:10 01-04-2026
0.000832332;14;random;270;00:10 01-04-2026
0.000861877;14;random;278;00:10 01-04-2026
0.00087458;14;random;343;00:10 01-04-2026
0.000916399;14;random;326;00:10 01-04-2026
0.000929333;14;random;313;00:10 01-04-2026
0.000936136;14;random;301;00:10 01-04-2026
0.000950012;14;random;313;00:10 01-04-2026
0.000959159;14;random;317;00:10 01-04-2026
0.000927309;14;random;340;00:10 01-04-2026
0.000562936;14;random;345;00:10 01-04-2026
0.000997842;14;random;328;00:10 01-04-2026
0.00100133;14;random;286;00:10 01-04-2026
0.00100705;14;random;326;00:10 01-04-2026
0.00101789;14;random;312;00:10 01-04-2026
0.00102859;14;random;306;00:10 01-04-2026
0.00104074;14;random;296;00:10 01-04-2026
0.00105045;14;random;332;00:10 01-04-2026
0.00105517;14;random;327;00:10 01-04-2026
0.00107068;14;random;332;00:10 01-04-2026
0.0010474;14;random;319;00:10 01-04-2026
0.00108849;14;random;333;00:10 01-04-2026
0.00110491;14;random;298;00:10 01-04-2026
0.0011108;14;random;327;00:10 01-04-2026
0.00112707;14;random;335;00:10 01-04-2026
0.00112705;14;random;348;00:10 01-04-2026
0.00113597;14;random;312;00:10 01-04-2026
0.00115091;14;random;302;00:10 01-04-2026
0.00115019;14;random;279;00:10 01-04-2026
0.00116726;14;random;313;00:10 01-04-2026
0.00116958;14;random;337;00:10 01-04-2026
0.00118979;14;random;291;00:10 01-04-2026
0.00119636;14;random;279;00:10 01-04-2026
0.00121141;14;random;314;00:10 01-04-2026
0.0012163;14;random;290;00:10 01-04-2026
0.00122963;14;random;307;00:10 01-04-2026
0.00124658;14;random;274;00:10 01-04-2026
0.00124556;14;random;329;00:10 01-04-2026
0.00126145;14;random;302;00:10 01-04-2026
0.00118132;14;random;333;00:10 01-04-2026
0.0012766;14;random;310;00:10 01-04-2026
0.00129512;14;random;333;00:10 01-04-2026
0.00127565;14;random;295;00:10 01-04-2026
0.00130782;14;random;241;00:10 01-04-2026
0.00131706;14;random;307;00:10 01-04-2026
0.00132923;14;random;318;00:10 01-04-2026
0.00123363;14;random;323;00:10 01-04-2026
0.0013153;14;random;328;00:10 01-04-2026
0.00135694;14;random;331;00:10 01-04-2026
0.0013486;14;random;344;00:10 01-04-2026
0.00128548;14;random;339;00:10 01-04-2026
0.0013882;14;random;288;00:10 01-04-2026
0.00139459;14;random;317;00:10 01-04-2026
0.0014053;14;random;310;00:10 01-04-2026
0.00141664;14;random;321;00:10 01-04-2026
0.00142847;14;random;351;00:10 01-04-2026
0.0014348;14;random;314;00:10 01-04-2026
0.00144777;14;random;305;00:10 01-04-2026
0.00146627;14;random;307;00:10 01-04-2026
0.00146846;14;random;320;00:10 01-04-2026
0.0014771;14;random;305;00:10 01-04-2026
0.00149402;14;random;255;00:10 01-04-2026
0.00150752;14;random;293;00:10 01-04-2026
0.00235058;14;random;320;00:10 01-04-2026
0.0015121;14;random;301;00:10 01-04-2026
0.0014844;14;random;305;00:10 01-04-2026
0.00153847;14;random;262;00:10 01-04-2026
0.00151339;14;random;328;00:10 01-04-2026
0.00155833;14;random;265;00:10 01-04-2026
0.0015708;14;random;307;00:10 01-04-2026
0.00158176;14;random;313;00:10 01-04-2026
0.00158095;14;random;278;00:10 01-04-2026
0.00159862;14;random;349;00:10 01-04-2026
0.00151074;14;random;280;00:10 01-04-2026
0.00155397;14;random;319;00:10 01-04-2026
0.00162604;14;random;287;00:10 01-04-2026
0.00163688;14;random;327;00:10 01-04-2026
0.00165042;14;random;320;00:10 01-04-2026
0.00165738;14;random;284;00:10 01-04-2026
0.00166473;14;random;320;00:10 01-04-2026
0.00167724;14;random;271;00:10 01-04-2026
0.00168684;14;random;298;00:10 01-04-2026
0.00169153;14;random;299;00:10 01-04-2026
0.00170698;14;random;282;00:10 01-04-2026
0.00171741;14;random;313;00:10 01-04-2026
0.00156689;14;random;338;00:10 01-04-2026
0.00173778;14;random;336;00:10 01-04-2026
0.0017462;14;random;255;00:10 01-04-2026
0.00172532;14;random;267;00:10 01-04-2026
0.0017736;14;random;294;00:10 01-04-2026
0.00177047;14;random;282;00:10 01-04-2026
0.00178819;14;random;314;00:10 01-04-2026
0.00179596;14;random;272;00:10 01-04-2026
0.00181152;14;random;288;00:10 01-04-2026
0.00181791;14;random;263;00:10 01-04-2026
0.00178985;14;random;335;00:10 01-04-2026
0.00183323;14;random;290;00:10 01-04-2026
0.00182776;14;random;313;00:10 01-04-2026
0.00184698;14;random;307;00:10 01-04-2026
0.00186042;14;random;296;00:10 01-04-2026
0.00187572;14;random;323;00:10 01-04-2026
0.00189621;14;random;217;00:10 01-04-2026
0.00162661;14;random;312;00:10 01-04-2026
0.00186973;14;random;287;00:10 01-04-2026
0.00185664;14;random;283;00:10 01-04-2026
0.00192529;14;random;285;00:10 01-04-2026
0.00195168;14;random;265;00:10 01-04-2026
0.00242947;14;random;290;00:10 01-04-2026
0.00191577;14;random;289;00:10 01-04-2026
0.00197278;14;random;305;00:10 01-04-2026
0.00198685;14;random;334;00:10 01-04-2026
0.0018416;14;random;329;00:10 01-04-2026
0.00197546;14;random;329;00:10 01-04-2026
0.0020094;14;random;323;00:10 01-04-2026
0.00201906;14;random;289;00:10 01-04-2026
0.00202785;14;random;322;00:10 01-04-2026
0.00204136;14;random;248;00:10 01-04-2026
0.00205085;14;random;300;00:10 01-04-2026
0.00205705;14;random;274;00:10 01-04-2026
0.002063;14;random;292;00:10 01-04-2026
0.00207987;14;random;311;00:10 01-04-2026
0.00208611;14;random;295;00:10 01-04-2026
0.00209641;14;random;275;00:10 01-04-2026
0.0021103;14;random;317;00:10 01-04-2026
0.00211807;14;random;322;00:10 01-04-2026
0.00212494;14;random;283;00:10 01-04-2026
0.00213951;14;random;283;00:10 01-04-2026
0.0021504;14;random;289;00:10 01-04-2026
0.00215615;14;random;272;00:10 01-04-2026
0.0021667;14;random;315;00:10 01-04-2026
0.00218266;14;random;309;00:10 01-04-2026
0.00218192;14;random;289;00:10 01-04-2026
0.00220145;14;random;315;00:10 01-04-2026
0.00221018;14;random;316;00:10 01-04-2026
0.00222029;14;random;315;00:10 01-04-2026
0.00222846;14;random;298;00:10 01-04-2026
0.00223776;14;random;254;00:10 01-04-2026
0.00224403;14;random;282;00:10 01-04-2026
0.00224244;14;random;325;00:10 01-04-2026
0.00226954;14;random;302;00:10 01-04-2026
0.00234686;14;random;312;00:10 01-04-2026
0.00227458;14;random;320;00:10 01-04-2026
0.00228474;14;random;329;00:10 01-04-2026
0.00230622;14;random;279;00:10 01-04-2026
0.00226509;14;random;297;00:10 01-04-2026
0.00233001;14;random;307;00:10 01-04-2026
0.00233759;14;random;283;00:10 01-04-2026
0.00242945;14;random;313;00:10 01-04-2026
0.00233397;14;random;307;00:10 01-04-2026
0.00243576;14;random;279;00:10 01-04-2026
0.00232224;14;random;309;00:10 01-04-2026
0.00247987;14;random;292;00:10 01-04-2026
0.00241094;14;random;254;00:10 01-04-2026
0.00238542;14;random;306;00:10 01-04-2026
0.0023895;14;random;325;00:10 01-04-2026
0.002434;14;random;303;00:10 01-04-2026
0.00245339;14;random;270;00:10 01-04-2026
0.00236768;14;random;270;00:10 01-04-2026
0.00246219;14;random;308;00:10 01-04-2026
0.00254788;14;random;290;00:10 01-04-2026
0.00239997;14;random;310;00:10 01-04-2026
0.00235403;14;random;316;00:10 01-04-2026
0.00245514;14;random;317;00:10 01-04-2026
0.00252575;14;random;296;00:10 01-04-2026
0.00245368;14;random;271;00:10 01-04-2026
0.00238397;14;random;314;00:10 01-04-2026
0.00254395;14;random;298;00:10 01-04-2026
0.0025077;14;random;319;00:10 01-04-2026
0.00256348;14;random;243;00:10 01-04-2026
0.00404014;14;random;266;00:10 01-04-2026
0.00256994;14;random;291;00:10 01-04-2026
0.00259094;14;random;275;00:10 01-04-2026
0.0025828;14;random;320;00:10 01-04-2026
0.002607;14;random;321;00:10 01-04-2026
0.00251424;14;random;282;00:10 01-04-2026
0.00262953;14;random;339;00:10 01-04-2026
0.00261173;14;random;325;00:10 01-04-2026
0.00264398;14;random;281;00:10 01-04-2026
0.00266097;14;random;316;00:10 01-04-2026
0.00267645;14;random;289;00:10 01-04-2026
0.002675;14;random;301;00:10 01-04-2026
0.00266504;14;random;321;00:10 01-04-2026
0.00269921;14;random;316;00:10 01-04-2026
0.0027246;14;random;321;00:10 01-04-2026
0.0026354;14;random;305;00:10 01-04-2026
0.00270851;14;random;281;00:10 01-04-2026
0.00420046;14;random;319;00:10 01-04-2026
0.00275916;14;random;305;00:10 01-04-2026
0.00271157;14;random;295;00:10 01-04-2026
0.00276008;14;random;295;00:10 01-04-2026
0.00252349;14;random;268;00:10 01-04-2026
0.00280693;14;random;328;00:10 01-04-2026
0.00279877;14;random;327;00:10 01-04-2026
0.00281118;14;random;311;00:10 01-04-2026
0.00282819;14;random;320;00:10 01-04-2026
0.00283097;14;random;278;00:10 01-04-2026
0.00284542;14;random;290;00:10 01-04-2026
0.00285131;14;random;275;00:10 01-04-2026
0.00285992;14;random;221;00:10 01-04-2026
0.00284539;14;random;299;00:10 01-04-2026
0.00287559;14;random;311;00:10 01-04-2026
0.00288834;14;random;298;00:10 01-04-2026
0.00287471;14;random;314;00:10 01-04-2026
0.00290798;14;random;289;00:10 01-04-2026
0.00290835;14;random;283;00:10 01-04-2026
0.00293133;14;random;315;00:10 01-04-2026
0.00294001;14;random;296;00:10 01-04-2026
0.00294244;14;random;308;00:10 01-04-2026
0.00295099;14;random;289;00:10 01-04-2026
0.00297715;14;random;287;00:10 01-04-2026
0.00297762;14;random;292;00:10 01-04-2026
0.00298809;14;random;237;00:10 01-04-2026
0.00304738;14;random;326;00:10 01-04-2026
0.00300426;14;random;291;00:10 01-04-2026
0.00301836;14;random;309;00:10 01-04-2026
0.00302756;14;random;231;00:10 01-04-2026
0.00303925;14;random;320;00:10 01-04-2026
0.00305208;14;random;281;00:10 01-04-2026
0.00306927;14;random;260;00:10 01-04-2026
0.00308446;14;random;287;00:10 01-04-2026
0.00309535;14;random;277;00:10 01-04-2026
0.00495838;14;random;289;00:10 01-04-2026
0.00297054;14;random;290;00:10 01-04-2026
0.0031139;14;random;259;00:10 01-04-2026
0.00313333;14;random;287;00:10 01-04-2026
0.00489549;14;random;265;00:10 01-04-2026
0.00314166;14;random;230;00:10 01-04-2026
0.00315228;14;random;320;00:10 01-04-2026
0.00312862;14;random;313;00:10 01-04-2026
0.00317334;14;random;323;00:10 01-04-2026
0.00324069;14;random;304;00:10 01-04-2026
0.00318965;14;random;308;00:10 01-04-2026
0.00319827;14;random;278;00:10 01-04-2026
0.00317618;14;random;311;00:10 01-04-2026
0.00312496;14;random;304;00:10 01-04-2026
0.00333929;14;random;320;00:10 01-04-2026
0.0032378;14;random;289;00:10 01-04-2026
0.00325788;14;random;292;00:10 01-04-2026
0.00254396;14;random;197;00:10 01-04-2026
0.00298701;14;random;284;00:10 01-04-2026
0.00327954;14;random;237;00:10 01-04-2026
0.00403023;14;random;308;00:10 01-04-2026
0.00329978;14;random;322;00:10 01-04-2026
0.00331121;14;random;312;00:10 01-04-2026
0.00331985;14;random;274;00:10 01-04-2026
0.00331605;14;random;271;00:10 01-04-2026
0.00327756;14;random;313;00:10 01-04-2026
0.00322756;14;random;318;00:10 01-04-2026
0.00336047;14;random;308;00:10 01-04-2026
